assemblea,codice,status,elettori,votanti,perc_votanti,aggiornamento,sezioni_perv,sezioni,coll_uni_perv,coll_uni,sezioni_coll_uni_perv,sk_bianche,sk_nulle,sk_contestate,livello,fine_riparto
scrutiniCI,05120151331,ESERCIZIO,3381,2608,"77,13",Dato aggiornato al 05/03/2018 - 05:43,4,4,,,,56,96,0,C,
scrutiniCI,05120151340,ESERCIZIO,6352,5069,"79,80",Dato aggiornato al 05/03/2018 - 07:35,10,10,,,,83,166,0,C,
scrutiniCI,05120151350,ESERCIZIO,2007,1568,"78,12",Dato aggiornato al 05/03/2018 - 04:27,3,3,,,,21,56,0,C,
scrutiniCI,05120151390,ESERCIZIO,1408,1160,"82,38",Dato aggiornato al 05/03/2018 - 06:02,4,4,,,,32,65,14,C,
scrutiniCI,05120151440,ESERCIZIO,1190,952,"80,00",Dato aggiornato al 05/03/2018 - 04:27,2,2,,,,11,23,0,C,
scrutiniCI,05120151480,ESERCIZIO,735,584,"79,45",Dato aggiornato al 05/03/2018 - 07:24,1,1,,,,9,24,0,C,
scrutiniCI,05120151550,ESERCIZIO,3489,2720,"77,95",Dato aggiornato al 05/03/2018 - 06:30,4,4,,,,42,67,0,C,
scrutiniCI,05120151590,ESERCIZIO,2811,2147,"76,37",Dato aggiornato al 05/03/2018 - 07:13,3,3,,,,47,74,0,C,
scrutiniCI,05120151600,ESERCIZIO,2684,2122,"79,06",Dato aggiornato al 05/03/2018 - 03:30,3,3,,,,38,62,0,C,
scrutiniCI,05120151650,ESERCIZIO,9900,7768,"78,46",Dato aggiornato al 05/03/2018 - 07:21,10,10,,,,130,268,0,C,
scrutiniCI,05120151651,ESERCIZIO,787,618,"78,52",Dato aggiornato al 05/03/2018 - 05:03,2,2,,,,10,22,0,C,
scrutiniCI,05120151660,ESERCIZIO,1158,948,"81,86",Dato aggiornato al 05/03/2018 - 06:04,2,2,,,,20,33,0,C,
scrutiniCI,05120151710,ESERCIZIO,1047,837,"79,94",Dato aggiornato al 05/03/2018 - 03:47,3,3,,,,23,61,0,C,
scrutiniCI,05120151720,ESERCIZIO,1474,1167,"79,17",Dato aggiornato al 05/03/2018 - 09:26,2,2,,,,22,38,0,C,
scrutiniCI,05120151730,ESERCIZIO,986,798,"80,93",Dato aggiornato al 05/03/2018 - 02:55,3,3,,,,14,21,0,C,
scrutiniCI,05120151740,ESERCIZIO,852,697,"81,80",Dato aggiornato al 05/03/2018 - 04:20,2,2,,,,18,32,0,C,
scrutiniCI,05120151750,ESERCIZIO,953,741,"77,75",Dato aggiornato al 05/03/2018 - 03:57,3,3,,,,11,21,0,C,
scrutiniCI,05120151770,ESERCIZIO,5907,4593,"77,75",Dato aggiornato al 05/03/2018 - 06:47,8,8,,,,62,126,0,C,
scrutiniCI,05120151790,ESERCIZIO,1434,1151,"80,26",Dato aggiornato al 05/03/2018 - 04:53,3,3,,,,24,34,0,C,
scrutiniCI,05120151810,ESERCIZIO,443,324,"73,13",Dato aggiornato al 05/03/2018 - 07:21,1,1,,,,3,11,0,C,
scrutiniCI,05120151830,ESERCIZIO,1098,898,"81,78",Dato aggiornato al 05/03/2018 - 09:45,1,1,,,,24,37,6,C,
scrutiniCI,05120151850,ESERCIZIO,175,119,"68,00",Dato aggiornato al 05/03/2018 - 03:44,1,1,,,,5,10,1,C,
scrutiniCI,05120151880,ESERCIZIO,3097,2345,"75,71",Dato aggiornato al 05/03/2018 - 09:26,4,4,,,,40,95,0,C,
scrutiniCI,05120151890,ESERCIZIO,1174,978,"83,30",Dato aggiornato al 05/03/2018 - 07:30,2,2,,,,23,60,0,C,
scrutiniCI,05120151900,ESERCIZIO,8035,6335,"78,84",Dato aggiornato al 05/03/2018 - 09:26,9,9,,,,94,230,0,C,
scrutiniCI,05120151920,ESERCIZIO,4280,3388,"79,15",Dato aggiornato al 05/03/2018 - 05:22,5,5,,,,56,114,0,C,
scrutiniCI,05120151930,ESERCIZIO,571,453,"79,33",Dato aggiornato al 05/03/2018 - 03:08,1,1,,,,15,31,0,C,
scrutiniCI,05120151950,ESERCIZIO,5732,4360,"76,06",Dato aggiornato al 05/03/2018 - 07:07,9,9,,,,78,160,0,C,
scrutiniCI,05120151960,ESERCIZIO,903,686,"75,96",Dato aggiornato al 05/03/2018 - 07:05,1,1,,,,11,27,0,C,
scrutiniCI,05130150010,ESERCIZIO,1129,916,"81,13",Dato aggiornato al 05/03/2018 - 07:17,2,2,,,,17,29,0,C,
scrutiniCI,05130150110,ESERCIZIO,8895,7009,"78,79",Dato aggiornato al 05/03/2018 - 05:04,11,11,,,,104,214,0,C,
scrutiniCI,05130150200,ESERCIZIO,8508,6902,"81,12",Dato aggiornato al 05/03/2018 - 09:17,10,10,,,,87,170,13,C,
scrutiniCI,05130150280,ESERCIZIO,8802,6837,"77,67",Dato aggiornato al 05/03/2018 - 11:42,9,9,,,,115,213,0,C,
scrutiniCI,05130150290,ESERCIZIO,2584,2133,"82,54",Dato aggiornato al 05/03/2018 - 06:14,4,4,,,,38,59,0,C,
scrutiniCI,05130150300,ESERCIZIO,6138,4991,"81,31",Dato aggiornato al 05/03/2018 - 09:26,7,7,,,,100,182,0,C,
scrutiniCI,05130150350,ESERCIZIO,8902,6952,"78,09",Dato aggiornato al 05/03/2018 - 05:28,9,9,,,,96,188,0,C,
scrutiniCI,05130150620,ESERCIZIO,21199,15774,"74,40",Dato aggiornato al 05/03/2018 - 10:12,24,24,,,,174,310,6,C,
scrutiniCI,05130150710,ESERCIZIO,8682,6872,"79,15",Dato aggiornato al 05/03/2018 - 08:10,11,11,,,,88,187,0,C,
scrutiniCI,05130150720,ESERCIZIO,13295,10435,"78,48",Dato aggiornato al 05/03/2018 - 05:07,14,14,,,,171,316,0,C,
scrutiniCI,05130150740,ESERCIZIO,3825,2993,"78,24",Dato aggiornato al 05/03/2018 - 03:37,4,4,,,,65,90,0,C,
scrutiniCI,05130150790,ESERCIZIO,2922,2399,"82,10",Dato aggiornato al 05/03/2018 - 04:55,3,3,,,,45,62,0,C,
scrutiniCI,05130150850,ESERCIZIO,12078,9296,"76,96",Dato aggiornato al 05/03/2018 - 11:04,14,14,,,,121,226,0,C,
scrutiniCI,05130150950,ESERCIZIO,3930,2997,"76,25",Dato aggiornato al 05/03/2018 - 07:22,5,5,,,,31,51,3,C,
scrutiniCI,05130150990,ESERCIZIO,9066,7266,"80,14",Dato aggiornato al 05/03/2018 - 07:50,10,10,,,,96,190,0,C,
scrutiniCI,05130151010,ESERCIZIO,1906,1487,"78,01",Dato aggiornato al 05/03/2018 - 09:26,2,2,,,,21,57,0,C,
scrutiniCI,05130151050,ESERCIZIO,17564,13488,"76,79",Dato aggiornato al 05/03/2018 - 07:56,18,18,,,,209,366,3,C,
scrutiniCI,05130151070,ESERCIZIO,2022,1647,"81,45",Dato aggiornato al 05/03/2018 - 05:50,2,2,,,,17,47,0,C,
scrutiniCI,05130151100,ESERCIZIO,2921,2353,"80,55",Dato aggiornato al 05/03/2018 - 04:15,3,3,,,,33,117,0,C,
scrutiniCI,05130151110,ESERCIZIO,3442,2794,"81,17",Dato aggiornato al 05/03/2018 - 08:46,4,4,,,,52,84,0,C,
scrutiniCI,05130151200,ESERCIZIO,3484,2736,"78,53",Dato aggiornato al 05/03/2018 - 09:08,5,5,,,,54,87,0,C,
scrutiniCI,05130151230,ESERCIZIO,1607,1317,"81,95",Dato aggiornato al 05/03/2018 - 06:01,2,2,,,,24,51,0,C,
scrutiniCI,05130151360,ESERCIZIO,2081,1666,"80,05",Dato aggiornato al 05/03/2018 - 06:40,2,2,,,,28,41,0,C,
scrutiniCI,05130151420,ESERCIZIO,2713,2081,"76,70",Dato aggiornato al 05/03/2018 - 07:30,3,3,,,,27,80,0,C,
scrutiniCI,05130151460,ESERCIZIO,4681,3687,"78,76",Dato aggiornato al 05/03/2018 - 08:39,5,5,,,,54,97,0,C,
scrutiniCI,05130151490,ESERCIZIO,2676,2115,"79,03",Dato aggiornato al 05/03/2018 - 04:33,3,3,,,,35,66,0,C,
scrutiniCI,05130151520,ESERCIZIO,9909,7816,"78,87",Dato aggiornato al 05/03/2018 - 07:48,12,12,,,,112,298,9,C,
scrutiniCI,05130151610,ESERCIZIO,8269,6414,"77,56",Dato aggiornato al 05/03/2018 - 05:19,10,10,,,,109,181,0,C,
scrutiniCI,05130151620,ESERCIZIO,2652,2137,"80,58",Dato aggiornato al 05/03/2018 - 06:48,3,3,,,,29,59,0,C,
scrutiniCI,05130151680,ESERCIZIO,2437,1883,"77,26",Dato aggiornato al 05/03/2018 - 03:08,5,5,,,,30,55,0,C,
scrutiniCI,05130151690,ESERCIZIO,6046,4639,"76,72",Dato aggiornato al 05/03/2018 - 10:00,6,6,,,,54,111,2,C,
scrutiniCI,05130151700,ESERCIZIO,,1179,"81,03",Dato aggiornato al 05/03/2018 - 04:45,2,2,,,,14,24,0,C,
scrutiniCI,05130151940,ESERCIZIO,1461,1277,"87,40",Dato aggiornato al 05/03/2018 - 07:13,2,2,,,,27,34,0,C,
scrutiniCI,05140150020,ESERCIZIO,5573,4534,"81,35",Dato aggiornato al 05/03/2018 - 04:49,6,6,,,,79,160,0,C,
scrutiniCI,05140150120,ESERCIZIO,1968,1629,"82,77",Dato aggiornato al 05/03/2018 - 03:11,2,2,,,,28,46,0,C,
scrutiniCI,05140150340,ESERCIZIO,6964,5536,"79,49",Dato aggiornato al 05/03/2018 - 09:08,7,7,,,,96,191,0,C,
scrutiniCI,05140150360,ESERCIZIO,6140,5162,"84,07",Dato aggiornato al 05/03/2018 - 10:31,6,6,,,,80,146,0,C,
scrutiniCI,05140150370,ESERCIZIO,4287,3596,"83,88",Dato aggiornato al 05/03/2018 - 04:28,4,4,,,,62,124,0,C,
scrutiniCI,05140150410,ESERCIZIO,4950,3909,"78,96",Dato aggiornato al 05/03/2018 - 05:12,5,5,,,,60,116,0,C,
scrutiniCI,05140150420,ESERCIZIO,8480,6979,"82,29",Dato aggiornato al 05/03/2018 - 04:45,10,10,,,,124,219,5,C,
scrutiniCI,05140150470,ESERCIZIO,13379,10784,"80,60",Dato aggiornato al 05/03/2018 - 07:57,15,15,,,,149,310,0,C,
scrutiniCI,05140150510,ESERCIZIO,5993,4893,"81,64",Dato aggiornato al 05/03/2018 - 03:46,6,6,,,,88,136,0,C,
scrutiniCI,05140150540,ESERCIZIO,5440,4479,"82,33",Dato aggiornato al 05/03/2018 - 08:13,5,5,,,,69,147,0,C,
scrutiniCI,05140150550,ESERCIZIO,2779,2315,"83,30",Dato aggiornato al 05/03/2018 - 05:51,3,3,,,,50,85,0,C,
scrutiniCI,05140150570,ESERCIZIO,5492,4549,"82,82",Dato aggiornato al 05/03/2018 - 09:22,6,6,,,,61,146,0,C,
scrutiniCI,05140150640,ESERCIZIO,6508,5383,"82,71",Dato aggiornato al 05/03/2018 - 09:26,7,7,,,,83,158,0,C,
scrutiniCI,05140150750,ESERCIZIO,12660,10403,"82,17",Dato aggiornato al 05/03/2018 - 07:14,15,15,,,,121,251,0,C,
scrutiniCI,05140150780,ESERCIZIO,7022,5619,"80,01",Dato aggiornato al 05/03/2018 - 09:26,8,8,,,,99,173,0,C,
scrutiniCI,05140150840,ESERCIZIO,2679,2221,"82,90",Dato aggiornato al 05/03/2018 - 04:14,3,3,,,,43,64,0,C,
scrutiniCI,05140150900,ESERCIZIO,1013,788,"77,78",Dato aggiornato al 05/03/2018 - 04:59,1,1,,,,8,17,0,C,
scrutiniCI,05140151140,ESERCIZIO,2499,2145,"85,83",Dato aggiornato al 05/03/2018 - 04:45,3,3,,,,29,53,0,C,
scrutiniCI,05140151180,ESERCIZIO,10021,7992,"79,75",Dato aggiornato al 05/03/2018 - 06:29,10,10,,,,121,223,0,C,
scrutiniCI,05140151210,ESERCIZIO,2762,2291,"82,94",Dato aggiornato al 05/03/2018 - 05:32,3,3,,,,50,82,0,C,
scrutiniCI,05140151240,ESERCIZIO,14126,11319,"80,12",Dato aggiornato al 05/03/2018 - 05:57,15,15,,,,160,318,1,C,
scrutiniCI,05140151250,ESERCIZIO,3618,2878,"79,54",Dato aggiornato al 05/03/2018 - 02:55,3,3,,,,63,88,0,C,
scrutiniCI,05140151270,ESERCIZIO,5488,4463,"81,32",Dato aggiornato al 05/03/2018 - 04:53,6,6,,,,74,143,0,C,
scrutiniCI,05140151410,ESERCIZIO,4883,3888,"79,62",Dato aggiornato al 05/03/2018 - 06:18,5,5,,,,48,101,0,C,
scrutiniCI,05140151470,ESERCIZIO,5494,4447,"80,94",Dato aggiornato al 05/03/2018 - 09:26,5,5,,,,65,115,0,C,
scrutiniCI,05140151540,ESERCIZIO,7478,6212,"83,07",Dato aggiornato al 05/03/2018 - 07:21,10,10,,,,83,139,0,C,
scrutiniCI,05140151570,ESERCIZIO,12590,9779,"77,67",Dato aggiornato al 05/03/2018 - 05:58,15,15,,,,169,334,0,C,
scrutiniCI,05140151760,ESERCIZIO,4757,3863,"81,20",Dato aggiornato al 05/03/2018 - 09:13,5,5,,,,56,120,0,C,
scrutiniCI,05140151780,ESERCIZIO,10218,8295,"81,18",Dato aggiornato al 05/03/2018 - 05:43,10,10,,,,104,239,0,C,
scrutiniCI,05140151800,ESERCIZIO,3981,3351,"84,17",Dato aggiornato al 05/03/2018 - 05:17,5,5,,,,53,85,0,C,
scrutiniCI,05210120050,ESERCIZIO,4495,3625,"80,64",Dato aggiornato al 05/03/2018 - 10:48,5,5,,,,50,90,0,C,
scrutiniCI,05210120170,ESERCIZIO,5601,4587,"81,89",Dato aggiornato al 05/03/2018 - 09:26,5,5,,,,61,125,0,C,
scrutiniCI,05210120240,ESERCIZIO,86344,67715,"78,42",Dato aggiornato al 05/03/2018 - 09:22,103,103,,,,833,1769,10,C,
scrutiniCI,05210120860,ESERCIZIO,5835,4687,"80,32",Dato aggiornato al 05/03/2018 - 05:23,6,6,,,,64,123,2,C,
scrutiniCI,05210120880,ESERCIZIO,17783,14123,"79,41",Dato aggiornato al 05/03/2018 - 06:32,19,19,,,,151,403,0,C,
scrutiniCI,05210121100,ESERCIZIO,5003,4136,"82,67",Dato aggiornato al 05/03/2018 - 06:40,5,5,,,,49,102,0,C,
scrutiniCI,05210121180,ESERCIZIO,3165,2611,"82,49",Dato aggiornato al 05/03/2018 - 04:55,4,4,,,,28,61,0,C,
scrutiniCI,05210121360,ESERCIZIO,5786,4801,"82,97",Dato aggiornato al 05/03/2018 - 05:19,6,6,,,,46,99,9,C,
scrutiniCI,05210121470,ESERCIZIO,3156,2642,"83,71",Dato aggiornato al 05/03/2018 - 04:28,3,3,,,,45,73,0,C,
scrutiniCI,05210121520,ESERCIZIO,4527,3757,"82,99",Dato aggiornato al 05/03/2018 - 09:26,4,4,,,,37,85,0,C,
scrutiniCI,05210121580,ESERCIZIO,5390,4392,"81,48",Dato aggiornato al 05/03/2018 - 05:25,7,7,,,,58,116,0,C,
scrutiniCI,05210121590,ESERCIZIO,7927,6224,"78,51",Dato aggiornato al 05/03/2018 - 06:09,10,10,,,,78,276,0,C,
scrutiniCI,05210121670,ESERCIZIO,4773,4008,"83,97",Dato aggiornato al 05/03/2018 - 12:20,5,5,,,,62,108,0,C,
scrutiniCI,05210121850,ESERCIZIO,7807,6400,"81,97",Dato aggiornato al 05/03/2018 - 09:26,10,10,,,,76,153,0,C,
scrutiniCI,05210121890,ESERCIZIO,18393,14922,"81,12",Dato aggiornato al 05/03/2018 - 05:31,22,22,,,,150,390,0,C,
scrutiniCI,05210121930,ESERCIZIO,7094,5759,"81,18",Dato aggiornato al 05/03/2018 - 06:12,9,9,,,,57,167,0,C,
scrutiniCI,05210121980,ESERCIZIO,9799,8031,"81,95",Dato aggiornato al 05/03/2018 - 07:50,10,10,,,,100,222,0,C,
scrutiniCI,05210122050,ESERCIZIO,6654,5477,"82,31",Dato aggiornato al 05/03/2018 - 06:34,8,8,,,,79,152,7,C,
scrutiniCI,05210122070,ESERCIZIO,1870,1522,"81,39",Dato aggiornato al 05/03/2018 - 05:52,2,2,,,,18,60,0,C,
scrutiniCI,05210122110,ESERCIZIO,8360,6908,"82,63",Dato aggiornato al 05/03/2018 - 03:34,7,7,,,,81,170,0,C,
scrutiniCI,05210122150,ESERCIZIO,3417,2792,"81,70",Dato aggiornato al 05/03/2018 - 07:42,3,3,,,,25,77,0,C,
scrutiniCI,05210122280,ESERCIZIO,5240,4378,"83,54",Dato aggiornato al 05/03/2018 - 08:02,5,5,,,,56,148,0,C,
scrutiniCI,05220120010,ESERCIZIO,1560,1235,"79,16",Dato aggiornato al 05/03/2018 - 03:30,2,2,,,,16,71,0,C,
scrutiniCI,05220120020,ESERCIZIO,597,479,"80,23",Dato aggiornato al 05/03/2018 - 03:08,1,1,,,,22,31,0,C,
scrutiniCI,05220120030,ESERCIZIO,5848,4698,"80,33",Dato aggiornato al 05/03/2018 - 07:35,5,5,,,,57,149,0,C,
scrutiniCI,05220120040,ESERCIZIO,14003,11273,"80,50",Dato aggiornato al 05/03/2018 - 06:06,17,17,,,,167,314,0,C,
scrutiniCI,05220120041,ESERCIZIO,553,444,"80,28",Dato aggiornato al 05/03/2018 - 02:55,1,1,,,,12,17,0,C,
scrutiniCI,05220120090,ESERCIZIO,10383,8119,"78,19",Dato aggiornato al 05/03/2018 - 06:15,12,12,,,,116,244,0,C,
scrutiniCI,05220120130,ESERCIZIO,2867,2308,"80,50",Dato aggiornato al 05/03/2018 - 06:37,4,4,,,,60,92,0,C,
scrutiniCI,05220120150,ESERCIZIO,148,107,"72,29",Dato aggiornato al 05/03/2018 - 02:22,1,1,,,,6,7,0,C,
scrutiniCI,05220120160,ESERCIZIO,471,378,"80,25",Dato aggiornato al 05/03/2018 - 02:04,1,1,,,,9,12,0,C,
scrutiniCI,05220120180,ESERCIZIO,338,251,"74,26",Dato aggiornato al 05/03/2018 - 02:55,1,1,,,,6,21,0,C,
scrutiniCI,05220120250,ESERCIZIO,946,780,"82,45",Dato aggiornato al 05/03/2018 - 03:53,1,1,,,,7,14,0,C,
scrutiniCI,05220120251,ESERCIZIO,526,410,"77,94",Dato aggiornato al 05/03/2018 - 04:20,1,1,,,,11,21,0,C,
scrutiniCI,05220120310,ESERCIZIO,787,641,"81,44",Dato aggiornato al 05/03/2018 - 04:10,1,1,,,,8,14,0,C,
scrutiniCI,05220120320,ESERCIZIO,803,608,"75,71",Dato aggiornato al 05/03/2018 - 03:43,1,1,,,,9,24,0,C,
scrutiniCI,05220120331,ESERCIZIO,568,475,"83,62",Dato aggiornato al 05/03/2018 - 04:06,1,1,,,,11,18,1,C,
scrutiniCI,05220120350,ESERCIZIO,599,473,"78,96",Dato aggiornato al 05/03/2018 - 03:57,1,1,,,,8,10,0,C,
scrutiniCI,05220120460,ESERCIZIO,509,411,"80,74",Dato aggiornato al 05/03/2018 - 03:46,1,1,,,,9,13,0,C,
scrutiniCI,05220120540,ESERCIZIO,278,226,"81,29",Dato aggiornato al 05/03/2018 - 02:10,1,1,,,,9,16,0,C,
scrutiniCI,05220120560,ESERCIZIO,2687,2197,"81,76",Dato aggiornato al 05/03/2018 - 11:20,3,3,,,,45,67,0,C,
scrutiniCI,05220120580,ESERCIZIO,2635,2085,"79,12",Dato aggiornato al 05/03/2018 - 05:24,3,3,,,,35,67,0,C,
scrutiniCI,05220120590,ESERCIZIO,93,81,"87,09",Dato aggiornato al 05/03/2018 - 00:48,1,1,,,,1,1,0,C,
scrutiniCI,05220120600,ESERCIZIO,7274,5948,"81,77",Dato aggiornato al 05/03/2018 - 08:52,7,7,,,,77,156,0,C,
scrutiniCI,05220120620,ESERCIZIO,2790,2256,"80,86",Dato aggiornato al 05/03/2018 - 04:33,3,3,,,,54,89,0,C,
scrutiniCI,05220120630,ESERCIZIO,1036,842,"81,27",Dato aggiornato al 05/03/2018 - 03:13,2,2,,,,28,44,0,C,
scrutiniCI,05220120641,ESERCIZIO,1277,1017,"79,63",Dato aggiornato al 05/03/2018 - 06:29,1,1,,,,18,40,0,C,
scrutiniCI,05220120650,ESERCIZIO,1946,1570,"80,67",Dato aggiornato al 05/03/2018 - 06:43,2,2,,,,21,48,0,C,
scrutiniCI,05220120660,ESERCIZIO,2741,2282,"83,25",Dato aggiornato al 05/03/2018 - 12:39,3,3,,,,37,60,0,C,
scrutiniCI,05220120670,ESERCIZIO,3347,2644,"78,99",Dato aggiornato al 05/03/2018 - 06:17,4,4,,,,43,77,0,C,
scrutiniCI,05220120680,ESERCIZIO,1282,1056,"82,37",Dato aggiornato al 05/03/2018 - 09:26,2,2,,,,12,74,0,C,
scrutiniCI,05220120740,ESERCIZIO,6792,5353,"78,81",Dato aggiornato al 05/03/2018 - 07:50,9,9,,,,76,157,0,C,
scrutiniCI,05220120750,ESERCIZIO,942,712,"75,58",Dato aggiornato al 05/03/2018 - 01:14,1,1,,,,23,32,0,C,
scrutiniCI,05220120770,ESERCIZIO,1302,1083,"83,17",Dato aggiornato al 05/03/2018 - 03:11,3,3,,,,18,41,0,C,
scrutiniCI,05220120791,ESERCIZIO,261,193,"73,94",Dato aggiornato al 05/03/2018 - 03:11,1,1,,,,3,6,0,C,
scrutiniCI,05220120811,ESERCIZIO,771,600,"77,82",Dato aggiornato al 05/03/2018 - 02:27,1,1,,,,20,30,0,C,
scrutiniCI,05220120830,ESERCIZIO,6756,5386,"79,72",Dato aggiornato al 05/03/2018 - 05:22,9,9,,,,80,267,0,C,
scrutiniCI,05220120850,ESERCIZIO,2284,1831,"80,16",Dato aggiornato al 05/03/2018 - 04:19,3,3,,,,23,45,0,C,
scrutiniCI,05220120870,ESERCIZIO,216,170,"78,70",Dato aggiornato al 05/03/2018 - 01:14,1,1,,,,8,13,0,C,
scrutiniCI,05220120890,ESERCIZIO,801,661,"82,52",Dato aggiornato al 05/03/2018 - 04:11,1,1,,,,14,34,0,C,
scrutiniCI,05220120900,ESERCIZIO,2616,2023,"77,33",Dato aggiornato al 05/03/2018 - 04:24,3,3,,,,25,46,0,C,
scrutiniCI,05220120910,ESERCIZIO,1491,1175,"78,80",Dato aggiornato al 05/03/2018 - 04:13,2,2,,,,16,24,0,C,
scrutiniCI,05220120950,ESERCIZIO,933,761,"81,56",Dato aggiornato al 05/03/2018 - 03:27,1,1,,,,13,24,0,C,
scrutiniCI,05220120960,ESERCIZIO,2300,1897,"82,47",Dato aggiornato al 05/03/2018 - 05:13,3,3,,,,35,67,0,C,
scrutiniCI,05220120980,ESERCIZIO,482,377,"78,21",Dato aggiornato al 05/03/2018 - 02:32,1,1,,,,12,17,0,C,
scrutiniCI,05220120990,ESERCIZIO,165,112,"67,87",Dato aggiornato al 05/03/2018 - 01:49,1,1,,,,3,4,0,C,
scrutiniCI,05220121000,ESERCIZIO,2340,1948,"83,24",Dato aggiornato al 05/03/2018 - 09:26,3,3,,,,26,58,0,C,
scrutiniCI,05220121021,ESERCIZIO,841,645,"76,69",Dato aggiornato al 05/03/2018 - 04:52,2,2,,,,21,25,0,C,
scrutiniCI,05220121030,ESERCIZIO,4363,3426,"78,52",Dato aggiornato al 05/03/2018 - 06:37,5,5,,,,54,100,6,C,
scrutiniCI,05220121040,ESERCIZIO,1116,911,"81,63",Dato aggiornato al 05/03/2018 - 06:24,1,1,,,,20,31,0,C,
scrutiniCI,05220121050,ESERCIZIO,600,476,"79,33",Dato aggiornato al 05/03/2018 - 05:52,1,1,,,,9,16,0,C,
scrutiniCI,05220121060,ESERCIZIO,3947,3135,"79,42",Dato aggiornato al 05/03/2018 - 06:17,5,5,,,,53,96,0,C,
scrutiniCI,05220121110,ESERCIZIO,1309,1015,"77,54",Dato aggiornato al 05/03/2018 - 04:08,2,2,,,,16,38,0,C,
scrutiniCI,05220121130,ESERCIZIO,999,775,"77,57",Dato aggiornato al 05/03/2018 - 03:50,2,2,,,,18,32,0,C,
scrutiniCI,05220121140,ESERCIZIO,650,540,"83,07",Dato aggiornato al 05/03/2018 - 09:26,1,1,,,,12,23,0,C,
scrutiniCI,05220121150,ESERCIZIO,5396,4313,"79,92",Dato aggiornato al 05/03/2018 - 04:41,5,5,,,,60,120,0,C,
scrutiniCI,05220121160,ESERCIZIO,152,110,"72,36",Dato aggiornato al 05/03/2018 - 02:38,1,1,,,,2,3,0,C,
scrutiniCI,05220121190,ESERCIZIO,3622,2974,"82,10",Dato aggiornato al 05/03/2018 - 03:51,4,4,,,,53,106,0,C,
scrutiniCI,05220121191,ESERCIZIO,481,387,"80,45",Dato aggiornato al 05/03/2018 - 03:24,1,1,,,,14,22,0,C,
scrutiniCI,05220121220,ESERCIZIO,4037,3135,"77,65",Dato aggiornato al 05/03/2018 - 04:02,6,6,,,,35,78,0,C,
scrutiniCI,05220121240,ESERCIZIO,685,575,"83,94",Dato aggiornato al 05/03/2018 - 06:06,1,1,,,,8,10,0,C,
scrutiniCI,05220121290,ESERCIZIO,143,109,"76,22",Dato aggiornato al 05/03/2018 - 03:11,1,1,,,,2,12,0,C,
scrutiniCI,05220121301,ESERCIZIO,169,142,"84,02",Dato aggiornato al 05/03/2018 - 02:10,1,1,,,,6,6,0,C,
scrutiniCI,05220121310,ESERCIZIO,895,701,"78,32",Dato aggiornato al 05/03/2018 - 05:55,1,1,,,,11,19,0,C,
scrutiniCI,05220121311,ESERCIZIO,2075,1684,"81,15",Dato aggiornato al 05/03/2018 - 05:06,2,2,,,,20,39,0,C,
scrutiniCI,05220121370,ESERCIZIO,8896,7240,"81,38",Dato aggiornato al 05/03/2018 - 06:06,12,12,,,,79,180,0,C,
scrutiniCI,05220121390,ESERCIZIO,407,332,"81,57",Dato aggiornato al 05/03/2018 - 03:08,1,1,,,,8,12,0,C,
scrutiniCI,05220121400,ESERCIZIO,864,642,"74,30",Dato aggiornato al 05/03/2018 - 04:26,1,1,,,,15,38,0,C,
scrutiniCI,05220121401,ESERCIZIO,128,109,"85,15",Dato aggiornato al 05/03/2018 - 01:53,1,1,,,,2,2,0,C,
scrutiniCI,05220121410,ESERCIZIO,515,404,"78,44",Dato aggiornato al 05/03/2018 - 02:32,2,2,,,,8,15,0,C,
scrutiniCI,05220121411,ESERCIZIO,732,569,"77,73",Dato aggiornato al 05/03/2018 - 01:51,1,1,,,,9,17,0,C,
scrutiniCI,05220121430,ESERCIZIO,139,106,"76,25",Dato aggiornato al 05/03/2018 - 02:17,1,1,,,,2,6,0,C,
scrutiniCI,05220121500,ESERCIZIO,2152,1831,"85,08",Dato aggiornato al 05/03/2018 - 04:34,3,3,,,,31,56,0,C,
scrutiniCI,05220121510,ESERCIZIO,303,216,"71,28",Dato aggiornato al 05/03/2018 - 03:08,1,1,,,,4,9,0,C,
scrutiniCI,05220121530,ESERCIZIO,1469,1210,"82,36",Dato aggiornato al 05/03/2018 - 03:11,2,2,,,,21,52,0,C,
scrutiniCI,05220121540,ESERCIZIO,992,822,"82,86",Dato aggiornato al 05/03/2018 - 06:16,1,1,,,,19,27,0,C,
scrutiniCI,05220121541,ESERCIZIO,995,791,"79,49",Dato aggiornato al 05/03/2018 - 06:29,1,1,,,,25,72,0,C,
scrutiniCI,05220121542,ESERCIZIO,844,678,"80,33",Dato aggiornato al 05/03/2018 - 06:02,1,1,,,,16,26,0,C,
scrutiniCI,05220121550,ESERCIZIO,357,278,"77,87",Dato aggiornato al 05/03/2018 - 03:48,1,1,,,,1,1,0,C,
scrutiniCI,05220121560,ESERCIZIO,79,66,"83,54",Dato aggiornato al 05/03/2018 - 00:50,1,1,,,,3,4,0,C,
scrutiniCI,05220121571,ESERCIZIO,1390,1085,"78,05",Dato aggiornato al 05/03/2018 - 04:42,2,2,,,,19,31,0,C,
scrutiniCI,05220121620,ESERCIZIO,3608,2906,"80,54",Dato aggiornato al 05/03/2018 - 05:17,4,4,,,,37,81,0,C,
