Lista;Regione;Collegio Plurinominale;Collegio Uninominale;Numero Candidato;Candidato
FORZA ITALIA;SICILIA;SICILIA - 02;06 - MESSINA;5;PAPATHEU URANIA GIULIA ROSINA
FORZA ITALIA;SICILIA;SICILIA - 02;07 - ACIREALE;5;ATTAGUILE ANGELO
FORZA ITALIA;SICILIA;SICILIA - 02;08 - CATANIA;5;STANCANELLI RAFFAELE
FORZA ITALIA;SICILIA;SICILIA - 02;09 - SIRACUSA;5;MUTI MARIELLA
FORZA ITALIA;TOSCANA;TOSCANA - 01;01 - FIRENZE ;6;BAGNAI ALBERTO
FORZA ITALIA;TOSCANA;TOSCANA - 01;02 - SESTO FIORENTINO;6;SCARPATI STEFANIA
FORZA ITALIA;TOSCANA;TOSCANA - 01;03 - PRATO;6;LA PIETRA PATRIZIO GIACOMO
FORZA ITALIA;TOSCANA;TOSCANA - 01;05 - LUCCA;6;MALLEGNI MASSIMO
FORZA ITALIA;TOSCANA;TOSCANA - 02;04 - AREZZO;6;NISINI TIZIANA
FORZA ITALIA;TOSCANA;TOSCANA - 02;06 - PISA;6;SBRANA ROSELLINA
FORZA ITALIA;TOSCANA;TOSCANA - 02;07 - LIVORNO;6;BERARDI ROBERTO
FORZA ITALIA;TRENTINO-ALTO ADIGE;TRENTINO-ALTO ADIGE/SÜDTIROL - 01;01 - BOLZANO/BOZEN;7;BESSONE MASSIMO
FORZA ITALIA;TRENTINO-ALTO ADIGE;TRENTINO-ALTO ADIGE/SÜDTIROL - 01;02 - MERANO/MERAN;8;GERMONTANI MARIA IDA
FORZA ITALIA;TRENTINO-ALTO ADIGE;TRENTINO-ALTO ADIGE/SÜDTIROL - 01;03 - BRESSANONE/BRIXEN;8;TOSS MARIA CRISTINA
FORZA ITALIA;TRENTINO-ALTO ADIGE;TRENTINO-ALTO ADIGE/SÜDTIROL - 01;04 - TRENTO;6;DE BERTOLDI ANDREA
FORZA ITALIA;TRENTINO-ALTO ADIGE;TRENTINO-ALTO ADIGE/SÜDTIROL - 01;05 - ROVERETO;7;CONZATTI DONATELLA
FORZA ITALIA;TRENTINO-ALTO ADIGE;TRENTINO-ALTO ADIGE/SÜDTIROL - 01;06 - PERGINE VALSUGANA;7;TESTOR ELENA
FORZA ITALIA;UMBRIA;UMBRIA - 01;01 - PERUGIA;4;ZAFFINI FRANCESCO
FORZA ITALIA;UMBRIA;UMBRIA - 01;02 - TERNI;4;TESEI DONATELLA
FORZA ITALIA;VENETO;VENETO - 01;01 - VENEZIA;12;ALBERTI CASELLATI MARIA ELISABETTA
FORZA ITALIA;VENETO;VENETO - 01;02 - BELLUNO;12;FREGOLENT SONIA
FORZA ITALIA;VENETO;VENETO - 01;03 - TREVISO;12;CANDURA MASSIMO
FORZA ITALIA;VENETO;VENETO - 01;04 - ROVIGO;12;TOFFANIN ROBERTA
FORZA ITALIA;VENETO;VENETO - 02;05 - PADOVA;12;DE POLI ANTONIO
FORZA ITALIA;VENETO;VENETO - 02;06 - BASSANO DEL GRAPPA;12;GHEDINI NICCOLO'
FORZA ITALIA;VENETO;VENETO - 02;07 - VICENZA;12;STEFANI ERIKA
FORZA ITALIA;VENETO;VENETO - 02;08 - VERONA;12;TOSATO PAOLO
FORZA ITALIA;VENETO;VENETO - 02;09 - VILLAFRANCA DI VERONA;12;BERTACCO STEFANO
FRATELLI D'ITALIA CON GIORGIA MELONI;ABRUZZO;ABRUZZO - 01;01 - PESCARA;1;DI NINO ANTONELLA
FRATELLI D'ITALIA CON GIORGIA MELONI;ABRUZZO;ABRUZZO - 01;02 - L'AQUILA;1;QUAGLIARIELLO GAETANO
FRATELLI D'ITALIA CON GIORGIA MELONI;BASILICATA;BASILICATA - 01;01 - POTENZA;5;PEPE PASQUALE
FRATELLI D'ITALIA CON GIORGIA MELONI;CALABRIA;CALABRIA - 01;01 - CROTONE;8;ALTILIA EMANUELA
FRATELLI D'ITALIA CON GIORGIA MELONI;CALABRIA;CALABRIA - 01;02 - COSENZA;8;CALIGIURI FULVIA MICHELA
FRATELLI D'ITALIA CON GIORGIA MELONI;CALABRIA;CALABRIA - 01;03 - CATANZARO;8;AIELLO PIETRO
FRATELLI D'ITALIA CON GIORGIA MELONI;CALABRIA;CALABRIA - 01;04 - REGGIO DI CALABRIA;8;SICLARI MARCO
FRATELLI D'ITALIA CON GIORGIA MELONI;CAMPANIA;CAMPANIA - 01;01 - BENEVENTO;7;LONARDO ALESSANDRINA
FRATELLI D'ITALIA CON GIORGIA MELONI;CAMPANIA;CAMPANIA - 01;02 - CASERTA;7;PETRENGA GIOVANNA
FRATELLI D'ITALIA CON GIORGIA MELONI;CAMPANIA;CAMPANIA - 01;03 - AVELLINO;7;GALATI GIUSEPPE
FRATELLI D'ITALIA CON GIORGIA MELONI;CAMPANIA;CAMPANIA - 02;04 - GIUGLIANO IN CAMPANIA;6;BENEDUCE FLORA
FRATELLI D'ITALIA CON GIORGIA MELONI;CAMPANIA;CAMPANIA - 02;06 - CASORIA;6;ROMANO GIUSEPPE DETTO GIOSY
FRATELLI D'ITALIA CON GIORGIA MELONI;CAMPANIA;CAMPANIA - 02;07 - NAPOLI - CIRCOSCRIZIONE 7 SAN CARLO ALL'ARENA;6;GUANGI SALVATORE
FRATELLI D'ITALIA CON GIORGIA MELONI;CAMPANIA;CAMPANIA - 02;08 - NAPOLI - CIRCOSCRIZIONE 19 FUORIGROTTA;6;RUSSO ANGELA
FRATELLI D'ITALIA CON GIORGIA MELONI;CAMPANIA;CAMPANIA - 03;05 - PORTICI;7;TESTA NUNZIO FRANCESCO
FRATELLI D'ITALIA CON GIORGIA MELONI;CAMPANIA;CAMPANIA - 03;09 - TORRE DEL GRECO;7;RIVELLINI CRESCENZIO
FRATELLI D'ITALIA CON GIORGIA MELONI;CAMPANIA;CAMPANIA - 03;10 - SALERNO;7;MARRAZZO PASQUALE
FRATELLI D'ITALIA CON GIORGIA MELONI;CAMPANIA;CAMPANIA - 03;11 - BATTIPAGLIA;7;SPINELLI COSTABILE
FRATELLI D'ITALIA CON GIORGIA MELONI;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 01;01 - RIMINI;12;BARBONI ANTONIO
FRATELLI D'ITALIA CON GIORGIA MELONI;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 01;02 - RAVENNA;12;ALBERGHINI MASSIMILIANO
FRATELLI D'ITALIA CON GIORGIA MELONI;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 01;03 - FERRARA;12;BALBONI ALBERTO
FRATELLI D'ITALIA CON GIORGIA MELONI;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 01;04 - BOLOGNA;12;BRUNELLI ELISABETTA
FRATELLI D'ITALIA CON GIORGIA MELONI;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 02;05 - MODENA;12;CORTI STEFANO
FRATELLI D'ITALIA CON GIORGIA MELONI;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 02;06 - REGGIO NELL'EMILIA ;12;BELLOCCHI CLAUDIA
FRATELLI D'ITALIA CON GIORGIA MELONI;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 02;07 - PARMA;12;SAPONARA MARIA
FRATELLI D'ITALIA CON GIORGIA MELONI;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 02;08 - PIACENZA;12;PISANI PIETRO
FRATELLI D'ITALIA CON GIORGIA MELONI;FRIULI-VENEZIA GIULIA;FRIULI-VENEZIA GIULIA - 01;01 - TRIESTE;2;STABILE LAURA
FRATELLI D'ITALIA CON GIORGIA MELONI;FRIULI-VENEZIA GIULIA;FRIULI-VENEZIA GIULIA - 01;02 - UDINE;2;CIRIANI LUCA
FRATELLI D'ITALIA CON GIORGIA MELONI;LAZIO;LAZIO - 01;01 - ROMA - QUARTIERE GIANICOLENSE;6;IADICICCO FEDERICO
FRATELLI D'ITALIA CON GIORGIA MELONI;LAZIO;LAZIO - 01;02 - ROMA - QUARTIERE TUSCOLANO;6;CACCIAMANI MARIA GRAZIA
FRATELLI D'ITALIA CON GIORGIA MELONI;LAZIO;LAZIO - 01;03 - ROMA - QUARTIERE PORTUENSE;6;BINETTI PAOLA
FRATELLI D'ITALIA CON GIORGIA MELONI;LAZIO;LAZIO - 02;04 - ROMA - QUARTIERE COLLATINO;6;MENNUNI LAVINIA
FRATELLI D'ITALIA CON GIORGIA MELONI;LAZIO;LAZIO - 02;05 - VITERBO;6;BATTISTONI FRANCESCO
FRATELLI D'ITALIA CON GIORGIA MELONI;LAZIO;LAZIO - 02;06 - GUIDONIA MONTECELIO;6;FUSCO UMBERTO
FRATELLI D'ITALIA CON GIORGIA MELONI;LAZIO;LAZIO - 03;07 - FROSINONE;6;RUSPANDINI MASSIMO
FRATELLI D'ITALIA CON GIORGIA MELONI;LAZIO;LAZIO - 03;08 - ROMA - FIUMICINO;6;REGIMENTI LUISA
FRATELLI D'ITALIA CON GIORGIA MELONI;LAZIO;LAZIO - 03;09 - LATINA;6;FAZZONE CLAUDIO
FRATELLI D'ITALIA CON GIORGIA MELONI;LAZIO;LAZIO - 03;10 - VELLETRI;6;SACCONE ANTONIO
FRATELLI D'ITALIA CON GIORGIA MELONI;LIGURIA;LIGURIA - 01;01 - SAVONA;1;RIPAMONTI PAOLO
FRATELLI D'ITALIA CON GIORGIA MELONI;LIGURIA;LIGURIA - 01;02 - GENOVA - UNITÀ URBANISTICA SAN FRUTTUOSO;1;VACCAREZZA ANGELO
FRATELLI D'ITALIA CON GIORGIA MELONI;LIGURIA;LIGURIA - 01;03 - GENOVA - LA SPEZIA;1;PUCCIARELLI STEFANIA
FRATELLI D'ITALIA CON GIORGIA MELONI;LOMBARDIA;LOMBARDIA - 01;16 - PAVIA;4;CENTINAIO GIAN MARCO
FRATELLI D'ITALIA CON GIORGIA MELONI;LOMBARDIA;LOMBARDIA - 01;17 - CREMONA;4;GARNERO SANTANCHE' DANIELA
FRATELLI D'ITALIA CON GIORGIA MELONI;LOMBARDIA;LOMBARDIA - 01;18 - MANTOVA;4;RAUTI ISABELLA
FRATELLI D'ITALIA CON GIORGIA MELONI;LOMBARDIA;LOMBARDIA - 02;12 - BERGAMO;4;GALLONE MARIA ALESSANDRA
FRATELLI D'ITALIA CON GIORGIA MELONI;LOMBARDIA;LOMBARDIA - 02;13 - TREVIGLIO;4;PERGREFFI SIMONA
FRATELLI D'ITALIA CON GIORGIA MELONI;LOMBARDIA;LOMBARDIA - 02;14 - BRESCIA;4;PAROLI ADRIANO
FRATELLI D'ITALIA CON GIORGIA MELONI;LOMBARDIA;LOMBARDIA - 02;15 - LUMEZZANE;4;BORGHESI STEFANO
FRATELLI D'ITALIA CON GIORGIA MELONI;LOMBARDIA;LOMBARDIA - 03;08 - LECCO;4;FAGGI ANTONELLA
FRATELLI D'ITALIA CON GIORGIA MELONI;LOMBARDIA;LOMBARDIA - 03;09 - CANTÙ;4;RONZULLI LICIA
FRATELLI D'ITALIA CON GIORGIA MELONI;LOMBARDIA;LOMBARDIA - 03;10 - COMO;4;RIVOLTA ERICA
FRATELLI D'ITALIA CON GIORGIA MELONI;LOMBARDIA;LOMBARDIA - 03;11 - VARESE;4;CANDIANI STEFANO
FRATELLI D'ITALIA CON GIORGIA MELONI;LOMBARDIA;LOMBARDIA - 04;01 - MILANO - AREA STATISTICA 84;4;PAGLIUCA LUIGI
FRATELLI D'ITALIA CON GIORGIA MELONI;LOMBARDIA;LOMBARDIA - 04;02 - MILANO - AREA STATISTICA 74;4;CANTU' MARIA CRISTINA
FRATELLI D'ITALIA CON GIORGIA MELONI;LOMBARDIA;LOMBARDIA - 04;03 - MILANO - LEGNANO;4;SCIASCIA SALVATORE
FRATELLI D'ITALIA CON GIORGIA MELONI;LOMBARDIA;LOMBARDIA - 04;04 - ROZZANO;4;LA RUSSA IGNAZIO
FRATELLI D'ITALIA CON GIORGIA MELONI;LOMBARDIA;LOMBARDIA - 05;05 - COLOGNO MONZESE;3;PELLEGRINI EMANUELE
FRATELLI D'ITALIA CON GIORGIA MELONI;LOMBARDIA;LOMBARDIA - 05;06 - MONZA;4;CRAXI STEFANIA GABRIELLA ANASTASIA
FRATELLI D'ITALIA CON GIORGIA MELONI;LOMBARDIA;LOMBARDIA - 05;07 - SESTO SAN GIOVANNI;4;ROMANI PAOLO
FRATELLI D'ITALIA CON GIORGIA MELONI;MARCHE;MARCHE - 01;01 - PESARO;12;BONFRISCO ANNA
FRATELLI D'ITALIA CON GIORGIA MELONI;MARCHE;MARCHE - 01;02 - ANCONA;12;PAZZAGLINI GIULIANO
FRATELLI D'ITALIA CON GIORGIA MELONI;MARCHE;MARCHE - 01;03 - ASCOLI PICENO;12;CIRIACI GRAZIELLA
FRATELLI D'ITALIA CON GIORGIA MELONI;MOLISE;MOLISE - 01;01 - CAMPOBASSO;5;IORIO ANGELO MICHELE
FRATELLI D'ITALIA CON GIORGIA MELONI;PIEMONTE;PIEMONTE - 01;01 - SETTIMO TORINESE;7;TIRABOSCHI MARIA VIRGINIA
FRATELLI D'ITALIA CON GIORGIA MELONI;PIEMONTE;PIEMONTE - 01;02 - MONCALIERI ;7;CASOLATI MARZIA
FRATELLI D'ITALIA CON GIORGIA MELONI;PIEMONTE;PIEMONTE - 01;03 - TORINO - COLLEGNO;7;FERRERO ROBERTA
FRATELLI D'ITALIA CON GIORGIA MELONI;PIEMONTE;PIEMONTE - 01;04 - TORINO - ZONA STATISTICA 61;7;GOBETTI PAOLA
FRATELLI D'ITALIA CON GIORGIA MELONI;PIEMONTE;PIEMONTE - 02;05 - NOVARA;7;NASTRI GAETANO
FRATELLI D'ITALIA CON GIORGIA MELONI;PIEMONTE;PIEMONTE - 02;06 - VERCELLI;7;PICHETTO FRATIN GILBERTO
FRATELLI D'ITALIA CON GIORGIA MELONI;PIEMONTE;PIEMONTE - 02;07 - ALESSANDRIA;7;BERUTTI MASSIMO VITTORIO
FRATELLI D'ITALIA CON GIORGIA MELONI;PIEMONTE;PIEMONTE - 02;08 - CUNEO;7;PEROSINO MARCO
FRATELLI D'ITALIA CON GIORGIA MELONI;PUGLIA;PUGLIA - 01;01 - BARI;9;MELCHIORRE FILIPPO
FRATELLI D'ITALIA CON GIORGIA MELONI;PUGLIA;PUGLIA - 01;02 - ALTAMURA;9;MINUTO ANNA CARMELA
FRATELLI D'ITALIA CON GIORGIA MELONI;PUGLIA;PUGLIA - 01;03 - ANDRIA;9;SILVESTRIS SERGIO PAOLO FRANCESCO
FRATELLI D'ITALIA CON GIORGIA MELONI;PUGLIA;PUGLIA - 01;08 - FOGGIA;9;SPEZZATI ANTONELLA
FRATELLI D'ITALIA CON GIORGIA MELONI;PUGLIA;PUGLIA - 02;04 - BRINDISI;9;SCATIGNA TOMMASO
FRATELLI D'ITALIA CON GIORGIA MELONI;PUGLIA;PUGLIA - 02;05 - LECCE;8;VITALI LUIGI
FRATELLI D'ITALIA CON GIORGIA MELONI;PUGLIA;PUGLIA - 02;06 - NARDÒ;9;CARIDDI LUCIANO
FRATELLI D'ITALIA CON GIORGIA MELONI;PUGLIA;PUGLIA - 02;07 - TARANTO;9;FRANCAVILLA MARIA
FRATELLI D'ITALIA CON GIORGIA MELONI;SARDEGNA;SARDEGNA - 01;01 - CAGLIARI;6;BASCIU MARIA CHIARA
FRATELLI D'ITALIA CON GIORGIA MELONI;SARDEGNA;SARDEGNA - 01;02 - NUORO;6;PALERMO LORENZO
FRATELLI D'ITALIA CON GIORGIA MELONI;SARDEGNA;SARDEGNA - 01;03 - SASSARI;6;MORO ANTONIO
FRATELLI D'ITALIA CON GIORGIA MELONI;SICILIA;SICILIA - 01;01 - PALERMO - RESUTTANA-SAN LORENZO;5;TANTILLO GIULIO
FRATELLI D'ITALIA CON GIORGIA MELONI;SICILIA;SICILIA - 01;02 - PALERMO - BAGHERIA;5;BONAFEDE ESTERINA
FRATELLI D'ITALIA CON GIORGIA MELONI;SICILIA;SICILIA - 01;03 - MARSALA;5;SCILLA ANTONINO
FRATELLI D'ITALIA CON GIORGIA MELONI;SICILIA;SICILIA - 01;04 - AGRIGENTO;5;GIAMBRONE VINCENZO
FRATELLI D'ITALIA CON GIORGIA MELONI;SICILIA;SICILIA - 01;05 - GELA;5;CANDURA GIOVANNA
FRATELLI D'ITALIA CON GIORGIA MELONI;SICILIA;SICILIA - 02;06 - MESSINA;5;PAPATHEU URANIA GIULIA ROSINA
FRATELLI D'ITALIA CON GIORGIA MELONI;SICILIA;SICILIA - 02;07 - ACIREALE;5;ATTAGUILE ANGELO
FRATELLI D'ITALIA CON GIORGIA MELONI;SICILIA;SICILIA - 02;08 - CATANIA;5;STANCANELLI RAFFAELE
FRATELLI D'ITALIA CON GIORGIA MELONI;SICILIA;SICILIA - 02;09 - SIRACUSA;5;MUTI MARIELLA
FRATELLI D'ITALIA CON GIORGIA MELONI;TOSCANA;TOSCANA - 01;01 - FIRENZE ;6;BAGNAI ALBERTO
FRATELLI D'ITALIA CON GIORGIA MELONI;TOSCANA;TOSCANA - 01;02 - SESTO FIORENTINO;6;SCARPATI STEFANIA
FRATELLI D'ITALIA CON GIORGIA MELONI;TOSCANA;TOSCANA - 01;03 - PRATO;6;LA PIETRA PATRIZIO GIACOMO
FRATELLI D'ITALIA CON GIORGIA MELONI;TOSCANA;TOSCANA - 01;05 - LUCCA;6;MALLEGNI MASSIMO
FRATELLI D'ITALIA CON GIORGIA MELONI;TOSCANA;TOSCANA - 02;04 - AREZZO;6;NISINI TIZIANA
FRATELLI D'ITALIA CON GIORGIA MELONI;TOSCANA;TOSCANA - 02;06 - PISA;6;SBRANA ROSELLINA
FRATELLI D'ITALIA CON GIORGIA MELONI;TOSCANA;TOSCANA - 02;07 - LIVORNO;6;BERARDI ROBERTO
FRATELLI D'ITALIA CON GIORGIA MELONI;TRENTINO-ALTO ADIGE;TRENTINO-ALTO ADIGE/SÜDTIROL - 01;01 - BOLZANO/BOZEN;7;BESSONE MASSIMO
FRATELLI D'ITALIA CON GIORGIA MELONI;TRENTINO-ALTO ADIGE;TRENTINO-ALTO ADIGE/SÜDTIROL - 01;02 - MERANO/MERAN;8;GERMONTANI MARIA IDA
FRATELLI D'ITALIA CON GIORGIA MELONI;TRENTINO-ALTO ADIGE;TRENTINO-ALTO ADIGE/SÜDTIROL - 01;03 - BRESSANONE/BRIXEN;8;TOSS MARIA CRISTINA
FRATELLI D'ITALIA CON GIORGIA MELONI;TRENTINO-ALTO ADIGE;TRENTINO-ALTO ADIGE/SÜDTIROL - 01;04 - TRENTO;6;DE BERTOLDI ANDREA
FRATELLI D'ITALIA CON GIORGIA MELONI;TRENTINO-ALTO ADIGE;TRENTINO-ALTO ADIGE/SÜDTIROL - 01;05 - ROVERETO;7;CONZATTI DONATELLA
FRATELLI D'ITALIA CON GIORGIA MELONI;TRENTINO-ALTO ADIGE;TRENTINO-ALTO ADIGE/SÜDTIROL - 01;06 - PERGINE VALSUGANA;7;TESTOR ELENA
FRATELLI D'ITALIA CON GIORGIA MELONI;UMBRIA;UMBRIA - 01;01 - PERUGIA;4;ZAFFINI FRANCESCO
FRATELLI D'ITALIA CON GIORGIA MELONI;UMBRIA;UMBRIA - 01;02 - TERNI;4;TESEI DONATELLA
FRATELLI D'ITALIA CON GIORGIA MELONI;VENETO;VENETO - 01;01 - VENEZIA;12;ALBERTI CASELLATI MARIA ELISABETTA
FRATELLI D'ITALIA CON GIORGIA MELONI;VENETO;VENETO - 01;02 - BELLUNO;12;FREGOLENT SONIA
FRATELLI D'ITALIA CON GIORGIA MELONI;VENETO;VENETO - 01;03 - TREVISO;12;CANDURA MASSIMO
FRATELLI D'ITALIA CON GIORGIA MELONI;VENETO;VENETO - 01;04 - ROVIGO;12;TOFFANIN ROBERTA
FRATELLI D'ITALIA CON GIORGIA MELONI;VENETO;VENETO - 02;05 - PADOVA;12;DE POLI ANTONIO
FRATELLI D'ITALIA CON GIORGIA MELONI;VENETO;VENETO - 02;06 - BASSANO DEL GRAPPA;12;GHEDINI NICCOLO'
FRATELLI D'ITALIA CON GIORGIA MELONI;VENETO;VENETO - 02;07 - VICENZA;12;STEFANI ERIKA
FRATELLI D'ITALIA CON GIORGIA MELONI;VENETO;VENETO - 02;08 - VERONA;12;TOSATO PAOLO
FRATELLI D'ITALIA CON GIORGIA MELONI;VENETO;VENETO - 02;09 - VILLAFRANCA DI VERONA;12;BERTACCO STEFANO
GRANDE NORD;PIEMONTE;PIEMONTE - 01;01 - SETTIMO TORINESE;2;CAMOLETTO MONICA
GRANDE NORD;PIEMONTE;PIEMONTE - 01;02 - MONCALIERI ;2;ROTELLA MARIAGRAZIA
GRANDE NORD;PIEMONTE;PIEMONTE - 01;03 - TORINO - COLLEGNO;2;COMAN GRIGORE
GRANDE NORD;PIEMONTE;PIEMONTE - 01;04 - TORINO - ZONA STATISTICA 61;2;HAJRI AFERDITA
GRANDE NORD;PIEMONTE;PIEMONTE - 02;05 - NOVARA;2;ROSSO BIAGIO
GRANDE NORD;PIEMONTE;PIEMONTE - 02;06 - VERCELLI;2;LAGUZZI LISETTA VEDOVA SANDRONI
GRANDE NORD;PIEMONTE;PIEMONTE - 02;07 - ALESSANDRIA;2;POZZI MATTEO
GRANDE NORD;PIEMONTE;PIEMONTE - 02;08 - CUNEO;2;SIDARI TONINO
GRANDE NORD;VENETO;VENETO - 01;01 - VENEZIA;5;CALLEGARI CORRADO
GRANDE NORD;VENETO;VENETO - 01;02 - BELLUNO;5;GIURIN PAOLA
GRANDE NORD;VENETO;VENETO - 01;03 - TREVISO;5;TANA GIORGIO
GRANDE NORD;VENETO;VENETO - 01;04 - ROVIGO;5;MALASPINA MASSIMILIANO
GRANDE NORD;VENETO;VENETO - 02;05 - PADOVA;5;GOTTARDO MARIAMADDALENA
GRANDE NORD;VENETO;VENETO - 02;06 - BASSANO DEL GRAPPA;5;CAROLLO LUISA
GRANDE NORD;VENETO;VENETO - 02;07 - VICENZA;5;CALGARO GIUSEPPE
GRANDE NORD;VENETO;VENETO - 02;08 - VERONA;5;SANDRIN MARIA CRISTINA DETTA SIORA GINA
GRANDE NORD;VENETO;VENETO - 02;09 - VILLAFRANCA DI VERONA;5;SIVIERO BRUNO LEANDRO
IL POPOLO DELLA FAMIGLIA;ABRUZZO;ABRUZZO - 01;01 - PESCARA;4;D'INGEO ANDREA
IL POPOLO DELLA FAMIGLIA;ABRUZZO;ABRUZZO - 01;02 - L'AQUILA;4;LUPI SIMONA
IL POPOLO DELLA FAMIGLIA;BASILICATA;BASILICATA - 01;01 - POTENZA;4;PEZZULLO ANGELICA
IL POPOLO DELLA FAMIGLIA;CALABRIA;CALABRIA - 01;01 - CROTONE;5;GIOIA CARMINE
IL POPOLO DELLA FAMIGLIA;CALABRIA;CALABRIA - 01;02 - COSENZA;5;VOLPENTESTA SUSANNE
IL POPOLO DELLA FAMIGLIA;CALABRIA;CALABRIA - 01;03 - CATANZARO;5;CICONTE ANGELA
IL POPOLO DELLA FAMIGLIA;CALABRIA;CALABRIA - 01;04 - REGGIO DI CALABRIA;5;FILIPPELLI ORAZIO STEFANO GIOVANNI
IL POPOLO DELLA FAMIGLIA;CAMPANIA;CAMPANIA - 01;01 - BENEVENTO;11;MELE LUISA
IL POPOLO DELLA FAMIGLIA;CAMPANIA;CAMPANIA - 01;02 - CASERTA;11;CANDALINO FABIO
IL POPOLO DELLA FAMIGLIA;CAMPANIA;CAMPANIA - 01;03 - AVELLINO;11;DONATIELLO MARIA
IL POPOLO DELLA FAMIGLIA;CAMPANIA;CAMPANIA - 02;04 - GIUGLIANO IN CAMPANIA;9;CASALE BENIAMINO
IL POPOLO DELLA FAMIGLIA;CAMPANIA;CAMPANIA - 02;06 - CASORIA;9;DI DONATO ADRIANA
IL POPOLO DELLA FAMIGLIA;CAMPANIA;CAMPANIA - 02;07 - NAPOLI - CIRCOSCRIZIONE 7 SAN CARLO ALL'ARENA;9;DI MARINO SALVATORE
IL POPOLO DELLA FAMIGLIA;CAMPANIA;CAMPANIA - 02;08 - NAPOLI - CIRCOSCRIZIONE 19 FUORIGROTTA;9;DE SANCTIS FRANCESCA
IL POPOLO DELLA FAMIGLIA;CAMPANIA;CAMPANIA - 03;05 - PORTICI;11;CHIANESE DOMENICO
IL POPOLO DELLA FAMIGLIA;CAMPANIA;CAMPANIA - 03;09 - TORRE DEL GRECO;11;ERRICO JESSICA
IL POPOLO DELLA FAMIGLIA;CAMPANIA;CAMPANIA - 03;10 - SALERNO;11;GAMBARDELLA ALFONSO
IL POPOLO DELLA FAMIGLIA;CAMPANIA;CAMPANIA - 03;11 - BATTIPAGLIA;11;CERSOSIMO RICCARDO MARIA ANTONIO BIAGIO
IL POPOLO DELLA FAMIGLIA;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 01;01 - RIMINI;2;PERRINI SERGIO AURELIO
IL POPOLO DELLA FAMIGLIA;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 01;02 - RAVENNA;2;BABINI GIAN PAOLO
IL POPOLO DELLA FAMIGLIA;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 01;03 - FERRARA;2;MORGANTI ROSA MARIA
IL POPOLO DELLA FAMIGLIA;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 01;04 - BOLOGNA;2;STAMPACCHIA GIULIA
IL POPOLO DELLA FAMIGLIA;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 02;05 - MODENA;2;ZANI MARCO
IL POPOLO DELLA FAMIGLIA;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 02;06 - REGGIO NELL'EMILIA ;2;ONORVIL MARIA
IL POPOLO DELLA FAMIGLIA;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 02;07 - PARMA;2;SPANO' ISABELLA
IL POPOLO DELLA FAMIGLIA;EMILIA-ROMAGNA;EMILIA-ROMAGNA - 02;08 - PIACENZA;2;MELANDRI VITTORIO
IL POPOLO DELLA FAMIGLIA;FRIULI-VENEZIA GIULIA;FRIULI-VENEZIA GIULIA - 01;01 - TRIESTE;8;FRAGIACOMO MANUELA
IL POPOLO DELLA FAMIGLIA;FRIULI-VENEZIA GIULIA;FRIULI-VENEZIA GIULIA - 01;02 - UDINE;8;LINCETTO LANFRANCO
IL POPOLO DELLA FAMIGLIA;LAZIO;LAZIO - 01;01 - ROMA - QUARTIERE GIANICOLENSE;11;ADINOLFI MARIO
IL POPOLO DELLA FAMIGLIA;LAZIO;LAZIO - 01;02 - ROMA - QUARTIERE TUSCOLANO;11;RAUCCI BERNARDA
IL POPOLO DELLA FAMIGLIA;LAZIO;LAZIO - 01;03 - ROMA - QUARTIERE PORTUENSE;11;MASTROBUONO GUIDO
IL POPOLO DELLA FAMIGLIA;LAZIO;LAZIO - 02;04 - ROMA - QUARTIERE COLLATINO;11;MARINETTI MARIA RITA
IL POPOLO DELLA FAMIGLIA;LAZIO;LAZIO - 02;05 - VITERBO;11;ROCCHI MARCO
IL POPOLO DELLA FAMIGLIA;LAZIO;LAZIO - 02;06 - GUIDONIA MONTECELIO;11;SESTAN TIZIANA
IL POPOLO DELLA FAMIGLIA;LAZIO;LAZIO - 03;07 - FROSINONE;11;LA VERGA FRANCESCA ANTONINA
IL POPOLO DELLA FAMIGLIA;LAZIO;LAZIO - 03;08 - ROMA - FIUMICINO;11;SASSO EMILIO
IL POPOLO DELLA FAMIGLIA;LAZIO;LAZIO - 03;09 - LATINA;11;DE STEFANO LEONARDO CIRO
IL POPOLO DELLA FAMIGLIA;LAZIO;LAZIO - 03;10 - VELLETRI;11;SALCITO GABRIELLA
IL POPOLO DELLA FAMIGLIA;LIGURIA;LIGURIA - 01;01 - SAVONA;7;CARDELLO MARIA
